,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,IncomeRes
19204,52,2.0,110563,5.0,10,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19205,28,2.0,120471,1.0,9,0.0,7.0,0.0,4.0,0.0,0,0,40,0.0,0.0
19206,17,2.0,183066,12.0,6,0.0,4.0,3.0,0.0,1.0,0,0,25,0.0,0.0
19207,46,0.0,298786,5.0,10,0.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
19208,45,2.0,297884,0.0,13,2.0,1.0,0.0,0.0,0.0,0,0,40,0.0,1.0
19209,21,2.0,253612,5.0,10,0.0,3.0,3.0,0.0,1.0,1055,0,32,0.0,0.0
19210,18,1.0,207438,1.0,9,1.0,4.0,2.0,0.0,1.0,0,0,40,0.0,0.0
19211,17,2.0,148522,2.0,7,0.0,4.0,3.0,0.0,0.0,0,1721,15,0.0,0.0
19212,90,2.0,139660,5.0,10,2.0,5.0,4.0,1.0,1.0,0,0,37,0.0,0.0
19213,23,2.0,165474,5.0,10,0.0,6.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19214,41,2.0,120277,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19215,19,1.0,67929,5.0,10,0.0,8.0,3.0,0.0,0.0,0,0,50,0.0,0.0
19216,69,2.0,229418,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19217,23,3.0,41356,6.0,12,0.0,1.0,4.0,0.0,1.0,0,0,32,0.0,0.0
19218,28,2.0,185127,5.0,10,0.0,10.0,0.0,0.0,0.0,0,0,54,0.0,0.0
19219,37,2.0,109133,6.0,12,1.0,5.0,1.0,0.0,0.0,0,1977,45,0.0,1.0
19220,57,2.0,148315,1.0,9,1.0,5.0,1.0,0.0,0.0,0,0,30,0.0,0.0
19221,30,4.0,145692,5.0,10,0.0,12.0,0.0,1.0,0.0,0,1974,40,0.0,0.0
19222,48,2.0,210424,1.0,9,4.0,0.0,4.0,0.0,1.0,914,0,40,0.0,0.0
19223,73,2.0,198526,1.0,9,6.0,4.0,5.0,0.0,1.0,0,0,32,0.0,0.0
19224,25,2.0,521400,11.0,3,0.0,9.0,5.0,0.0,0.0,0,0,40,5.0,0.0
19225,33,2.0,100882,3.0,14,0.0,1.0,0.0,0.0,0.0,0,0,40,0.0,1.0
19226,36,2.0,124818,1.0,9,1.0,9.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19227,28,2.0,190836,1.0,9,1.0,6.0,1.0,0.0,0.0,3411,0,40,0.0,0.0
19228,57,2.0,71367,1.0,9,2.0,4.0,4.0,0.0,1.0,0,0,40,0.0,0.0
19229,31,2.0,303032,5.0,10,0.0,4.0,4.0,1.0,1.0,0,0,40,0.0,0.0
19230,35,5.0,98989,4.0,5,2.0,11.0,3.0,3.0,0.0,0,0,38,0.0,0.0
19231,40,0.0,390781,1.0,9,2.0,4.0,0.0,1.0,1.0,0,0,48,0.0,0.0
19232,32,2.0,54782,5.0,10,0.0,3.0,3.0,0.0,1.0,0,0,40,0.0,0.0
19233,35,5.0,202683,0.0,13,0.0,11.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19234,26,2.0,213081,1.0,9,0.0,0.0,4.0,1.0,1.0,0,0,40,2.0,0.0
19235,27,6.0,89718,5.0,10,4.0,5.0,3.0,0.0,1.0,0,0,40,0.0,0.0
19236,17,2.0,225106,12.0,6,0.0,4.0,3.0,0.0,1.0,0,1602,18,0.0,0.0
19237,29,2.0,253262,5.0,10,0.0,6.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19238,18,2.0,78181,2.0,7,0.0,4.0,3.0,0.0,1.0,0,0,30,0.0,0.0
19239,20,2.0,158206,5.0,10,0.0,5.0,0.0,0.0,0.0,0,0,30,0.0,0.0
19240,69,5.0,337720,1.0,9,1.0,11.0,1.0,0.0,0.0,0,0,24,0.0,0.0
19241,18,0.0,391257,5.0,10,0.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19242,56,2.0,134756,1.0,9,0.0,4.0,0.0,1.0,1.0,0,0,40,0.0,0.0
19243,40,2.0,183404,5.0,10,4.0,4.0,4.0,0.0,1.0,0,0,8,0.0,0.0
19244,46,2.0,192793,5.0,10,2.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19245,41,2.0,203943,15.0,8,1.0,12.0,1.0,1.0,0.0,0,0,40,4.0,0.0
19246,53,2.0,89400,5.0,10,6.0,1.0,4.0,0.0,1.0,0,0,40,0.0,0.0
19247,50,2.0,237868,3.0,14,1.0,1.0,1.0,0.0,0.0,0,0,50,0.0,1.0
19248,23,2.0,139187,2.0,7,0.0,2.0,3.0,0.0,0.0,0,0,50,0.0,0.0
19249,40,2.0,126701,0.0,13,3.0,1.0,0.0,0.0,0.0,0,0,40,0.0,1.0
19250,54,6.0,172175,5.0,10,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19251,45,2.0,164210,5.0,10,2.0,1.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19252,53,4.0,608184,1.0,9,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,1.0
19253,17,5.0,198797,2.0,7,0.0,11.0,3.0,0.0,0.0,0,0,20,31.0,0.0
19254,50,4.0,425804,0.0,13,2.0,1.0,0.0,0.0,1.0,0,0,40,0.0,1.0
19255,22,5.0,117618,0.0,13,0.0,11.0,0.0,0.0,0.0,0,0,25,0.0,0.0
19256,30,2.0,119164,0.0,13,0.0,4.0,4.0,0.0,0.0,0,0,40,4.0,0.0
19257,40,6.0,92036,0.0,13,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19258,36,0.0,77146,3.0,14,0.0,3.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19259,25,1.0,191803,6.0,12,0.0,5.0,0.0,0.0,0.0,0,0,50,0.0,0.0
19260,29,2.0,54932,1.0,9,1.0,9.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19261,29,2.0,251694,0.0,13,0.0,8.0,3.0,0.0,0.0,0,0,50,0.0,0.0
19262,22,2.0,268145,0.0,13,0.0,5.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19263,56,2.0,104842,0.0,13,2.0,3.0,4.0,1.0,1.0,0,0,50,22.0,0.0
19264,60,4.0,227332,3.0,14,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19265,37,2.0,212512,1.0,9,1.0,9.0,1.0,0.0,0.0,3464,0,50,0.0,0.0
19266,53,2.0,133436,8.0,4,2.0,9.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19267,23,0.0,309055,5.0,10,0.0,0.0,3.0,0.0,1.0,0,0,20,0.0,0.0
19268,18,2.0,59202,1.0,9,0.0,14.0,5.0,0.0,1.0,0,0,10,0.0,0.0
19269,36,2.0,32709,5.0,10,2.0,5.0,0.0,0.0,1.0,3325,0,45,0.0,0.0
19270,67,6.0,73559,1.0,9,1.0,1.0,1.0,0.0,0.0,9386,0,50,0.0,1.0
19271,31,2.0,117963,1.0,9,0.0,2.0,0.0,0.0,0.0,0,0,60,0.0,0.0
19272,26,2.0,169121,0.0,13,1.0,5.0,1.0,0.0,0.0,0,0,48,0.0,1.0
19273,18,2.0,308889,2.0,7,0.0,0.0,5.0,2.0,1.0,0,0,20,0.0,0.0
19274,45,4.0,144940,3.0,14,2.0,3.0,4.0,1.0,1.0,0,0,40,0.0,0.0
19275,64,2.0,102041,2.0,7,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19276,26,2.0,335998,1.0,9,0.0,5.0,0.0,0.0,1.0,0,0,38,0.0,0.0
19277,53,2.0,29557,5.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19278,27,2.0,210313,1.0,9,0.0,2.0,5.0,0.0,0.0,0,0,28,27.0,0.0
19279,32,2.0,190784,5.0,10,2.0,9.0,4.0,3.0,0.0,0,0,40,0.0,0.0
19280,49,1.0,107597,1.0,9,2.0,1.0,4.0,0.0,1.0,14084,0,30,0.0,1.0
19281,59,2.0,97168,12.0,6,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19282,44,2.0,155930,3.0,14,1.0,3.0,1.0,0.0,0.0,7688,0,55,0.0,1.0
19283,61,1.0,181033,1.0,9,1.0,8.0,1.0,0.0,0.0,0,0,60,0.0,0.0
19284,41,5.0,344572,1.0,9,2.0,11.0,4.0,0.0,1.0,0,0,40,0.0,0.0
19285,46,0.0,170165,1.0,9,4.0,0.0,4.0,0.0,1.0,0,0,37,0.0,0.0
19286,32,2.0,178835,1.0,9,0.0,0.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19287,29,2.0,118230,1.0,9,0.0,5.0,0.0,0.0,1.0,0,0,35,0.0,0.0
19288,48,2.0,149640,3.0,14,0.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19289,32,2.0,30271,5.0,10,2.0,1.0,4.0,0.0,1.0,0,0,30,0.0,0.0
19290,21,2.0,154165,1.0,9,0.0,2.0,3.0,0.0,1.0,0,0,35,0.0,0.0
19291,50,1.0,341797,10.0,15,1.0,3.0,1.0,0.0,0.0,0,0,50,0.0,1.0
19292,44,4.0,145246,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,44,0.0,1.0
19293,51,2.0,280093,1.0,9,4.0,0.0,5.0,0.0,1.0,0,0,40,0.0,0.0
19294,42,2.0,373469,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19295,27,2.0,199172,0.0,13,0.0,12.0,3.0,0.0,1.0,0,0,40,0.0,0.0
19296,70,1.0,177199,1.0,9,1.0,1.0,1.0,0.0,0.0,0,0,3,0.0,0.0
19297,33,2.0,258932,1.0,9,2.0,1.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19298,65,1.0,139960,1.0,9,1.0,8.0,1.0,0.0,0.0,10605,0,60,0.0,1.0
19299,39,2.0,258037,3.0,14,0.0,0.0,0.0,0.0,0.0,0,0,40,4.0,0.0
19300,32,2.0,116677,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19301,30,2.0,59496,5.0,10,2.0,3.0,4.0,0.0,1.0,0,0,40,0.0,0.0
19302,43,6.0,34218,5.0,10,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19303,31,2.0,200246,4.0,5,0.0,4.0,3.0,0.0,0.0,0,0,40,0.0,0.0
19304,64,3.0,316246,0.0,13,2.0,0.0,0.0,1.0,1.0,0,0,40,0.0,0.0
19305,37,4.0,239161,5.0,10,4.0,12.0,3.0,4.0,0.0,0,0,52,0.0,0.0
19306,49,1.0,173411,1.0,9,2.0,5.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19307,29,2.0,259226,2.0,7,0.0,9.0,3.0,0.0,0.0,0,0,48,0.0,0.0
19308,35,4.0,195516,1.0,9,2.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19309,37,2.0,200598,6.0,12,1.0,3.0,1.0,0.0,0.0,0,1740,45,0.0,0.0
19310,42,0.0,160369,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,50,0.0,1.0
19311,21,5.0,415913,5.0,10,0.0,11.0,3.0,0.0,0.0,0,0,40,0.0,0.0
19312,23,2.0,147253,6.0,12,0.0,5.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19313,35,4.0,199674,1.0,9,0.0,4.0,4.0,1.0,1.0,0,0,40,0.0,0.0
19314,29,0.0,198493,7.0,11,1.0,12.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19315,23,2.0,377121,5.0,10,0.0,4.0,4.0,0.0,1.0,0,0,25,0.0,0.0
19316,21,2.0,400635,5.0,10,0.0,4.0,0.0,0.0,1.0,0,0,20,4.0,0.0
19317,45,2.0,513660,0.0,13,0.0,3.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19318,24,5.0,175069,0.0,13,0.0,11.0,0.0,0.0,0.0,0,0,50,0.0,0.0
19319,38,2.0,82552,1.0,9,0.0,2.0,0.0,0.0,0.0,594,0,50,0.0,0.0
19320,28,5.0,78388,12.0,6,0.0,11.0,3.0,0.0,1.0,0,0,38,0.0,0.0
19321,23,2.0,171705,1.0,9,0.0,5.0,4.0,0.0,1.0,0,0,48,0.0,0.0
19322,39,1.0,315640,0.0,13,0.0,5.0,3.0,2.0,0.0,0,0,60,12.0,0.0
19323,45,2.0,266860,3.0,14,1.0,1.0,1.0,0.0,0.0,15024,0,50,0.0,1.0
19324,68,2.0,192829,6.0,12,2.0,1.0,0.0,0.0,1.0,0,0,43,0.0,0.0
19325,60,3.0,237317,7.0,11,2.0,3.0,4.0,0.0,0.0,4934,0,40,0.0,1.0
19326,38,0.0,110426,9.0,16,1.0,3.0,2.0,0.0,1.0,7688,0,40,4.0,1.0
19327,41,2.0,327606,15.0,8,4.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
19328,48,2.0,34845,1.0,9,2.0,6.0,5.0,0.0,0.0,0,0,40,0.0,0.0
19329,33,2.0,58582,1.0,9,1.0,9.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19330,48,2.0,155659,7.0,11,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19331,23,4.0,210029,5.0,10,0.0,0.0,3.0,0.0,1.0,0,0,20,0.0,0.0
19332,26,2.0,381618,4.0,5,1.0,6.0,1.0,0.0,0.0,0,0,45,0.0,0.0
19333,55,6.0,298449,0.0,13,1.0,1.0,1.0,0.0,0.0,0,2415,50,0.0,1.0
19334,35,0.0,226789,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,75,0.0,0.0
19335,52,2.0,210736,5.0,10,1.0,1.0,1.0,0.0,0.0,3103,0,55,0.0,1.0
19336,46,0.0,111163,1.0,9,4.0,0.0,4.0,0.0,1.0,0,0,38,0.0,0.0
19337,72,5.0,76860,1.0,9,1.0,11.0,1.0,2.0,0.0,0,0,1,0.0,0.0
19338,18,2.0,92112,1.0,9,0.0,4.0,3.0,0.0,1.0,0,0,30,0.0,0.0
19339,62,4.0,136787,1.0,9,2.0,7.0,5.0,0.0,0.0,0,0,40,0.0,0.0
19340,22,2.0,29810,5.0,10,0.0,7.0,3.0,0.0,1.0,0,0,30,0.0,0.0
19341,40,2.0,360884,5.0,10,1.0,0.0,2.0,0.0,1.0,7298,0,40,0.0,1.0
19342,26,2.0,266022,5.0,10,1.0,5.0,1.0,0.0,0.0,0,0,50,0.0,0.0
19343,35,2.0,142874,6.0,12,3.0,5.0,3.0,1.0,1.0,0,0,36,0.0,0.0
19344,25,1.0,72338,1.0,9,0.0,5.0,4.0,2.0,1.0,0,0,40,0.0,0.0
19345,46,5.0,177305,7.0,11,1.0,11.0,2.0,1.0,1.0,0,0,35,0.0,1.0
19346,39,2.0,165106,0.0,13,3.0,6.0,0.0,0.0,0.0,0,1564,50,4.0,1.0
19347,41,2.0,424478,5.0,10,1.0,6.0,1.0,1.0,0.0,0,0,45,0.0,1.0
19348,59,2.0,189721,0.0,13,1.0,2.0,1.0,0.0,0.0,0,0,40,14.0,1.0
19349,37,2.0,34180,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19350,38,2.0,183279,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,43,0.0,0.0
19351,33,2.0,35309,0.0,13,0.0,1.0,0.0,2.0,0.0,0,0,40,4.0,0.0
19352,23,2.0,259109,6.0,12,1.0,4.0,2.0,0.0,1.0,0,0,40,7.0,0.0
19353,67,1.0,148690,3.0,14,6.0,3.0,0.0,0.0,0.0,18481,0,2,0.0,1.0
19354,60,2.0,125019,0.0,13,2.0,3.0,0.0,0.0,1.0,8614,0,48,0.0,1.0
19355,39,6.0,172538,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,50,0.0,1.0
19356,32,1.0,410615,1.0,9,1.0,7.0,1.0,0.0,0.0,0,1887,60,0.0,1.0
19357,26,2.0,322547,0.0,13,0.0,3.0,0.0,0.0,1.0,0,0,45,0.0,0.0
19358,39,2.0,300760,1.0,9,2.0,10.0,4.0,0.0,1.0,0,0,50,0.0,0.0
19359,28,2.0,232782,5.0,10,0.0,0.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19360,29,2.0,174645,2.0,7,2.0,6.0,4.0,0.0,1.0,0,0,52,0.0,0.0
19361,43,2.0,164693,7.0,11,1.0,6.0,1.0,0.0,0.0,0,0,50,0.0,0.0
19362,23,2.0,206861,5.0,10,0.0,10.0,3.0,0.0,0.0,0,0,25,0.0,0.0
19363,32,2.0,195602,0.0,13,1.0,5.0,1.0,0.0,0.0,0,1977,45,0.0,1.0
19364,33,1.0,422960,5.0,10,1.0,3.0,2.0,0.0,1.0,0,0,60,0.0,1.0
19365,45,2.0,116360,1.0,9,2.0,4.0,0.0,1.0,1.0,0,0,35,0.0,0.0
19366,48,2.0,278530,1.0,9,2.0,6.0,4.0,0.0,0.0,0,0,40,0.0,0.0
19367,43,4.0,188291,10.0,15,1.0,3.0,1.0,0.0,0.0,15024,0,45,0.0,1.0
19368,50,1.0,163948,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19369,63,2.0,64544,0.0,13,0.0,10.0,0.0,0.0,0.0,0,0,40,0.0,1.0
19370,55,2.0,101468,1.0,9,1.0,6.0,1.0,0.0,0.0,3103,0,40,0.0,1.0
19371,22,2.0,107882,0.0,13,0.0,1.0,3.0,0.0,1.0,0,0,35,0.0,0.0
19372,32,1.0,182691,1.0,9,0.0,4.0,4.0,0.0,0.0,0,0,60,0.0,0.0
19373,27,2.0,203776,6.0,12,1.0,1.0,1.0,0.0,0.0,0,0,55,0.0,0.0
19374,22,2.0,201268,0.0,13,0.0,5.0,3.0,0.0,1.0,0,0,15,0.0,0.0
19375,44,2.0,29762,1.0,9,2.0,7.0,0.0,0.0,0.0,0,0,68,0.0,0.0
19376,34,2.0,186346,1.0,9,4.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19377,28,2.0,196690,1.0,9,0.0,9.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19378,40,2.0,99604,3.0,14,1.0,3.0,2.0,0.0,1.0,15024,0,24,0.0,1.0
19379,45,2.0,194772,5.0,10,1.0,7.0,1.0,0.0,0.0,0,0,55,0.0,0.0
19380,17,2.0,95446,12.0,6,0.0,4.0,3.0,0.0,0.0,0,0,15,0.0,0.0
19381,53,1.0,257126,15.0,8,1.0,6.0,1.0,0.0,0.0,0,0,45,0.0,0.0
19382,58,2.0,194733,6.0,12,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19383,55,1.0,98361,1.0,9,0.0,6.0,3.0,0.0,0.0,0,0,35,0.0,0.0
19384,44,4.0,124924,7.0,11,0.0,6.0,0.0,0.0,0.0,0,0,44,0.0,0.0
19385,40,1.0,111971,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,30,0.0,0.0
19386,58,1.0,130714,3.0,14,1.0,1.0,1.0,0.0,0.0,0,0,50,0.0,0.0
19387,38,2.0,208358,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19388,62,2.0,147627,4.0,5,0.0,14.0,0.0,1.0,1.0,1055,0,22,0.0,0.0
19389,31,2.0,149507,7.0,11,1.0,6.0,1.0,0.0,0.0,3464,0,38,0.0,0.0
19390,31,2.0,164870,2.0,7,1.0,6.0,1.0,0.0,0.0,0,0,40,5.0,0.0
19391,30,2.0,236861,1.0,9,0.0,1.0,0.0,0.0,0.0,0,1876,45,0.0,0.0
19392,37,2.0,220314,1.0,9,2.0,0.0,4.0,0.0,1.0,0,0,40,5.0,0.0
19393,38,4.0,329980,1.0,9,0.0,6.0,0.0,0.0,0.0,0,1876,40,10.0,0.0
19394,58,4.0,318537,15.0,8,1.0,8.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19395,30,2.0,183284,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,50,0.0,1.0
19396,28,2.0,334368,7.0,11,0.0,3.0,0.0,0.0,1.0,4650,0,40,0.0,0.0
19397,46,2.0,109227,5.0,10,2.0,1.0,4.0,0.0,1.0,0,0,70,0.0,0.0
19398,34,2.0,118551,0.0,13,0.0,10.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19399,39,6.0,163057,5.0,10,2.0,6.0,0.0,0.0,0.0,0,0,99,0.0,0.0
19400,61,6.0,253101,5.0,10,6.0,5.0,0.0,0.0,1.0,0,0,20,0.0,0.0
19401,30,1.0,20098,7.0,11,2.0,9.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19402,31,2.0,196227,1.0,9,4.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19403,21,2.0,175374,1.0,9,0.0,0.0,3.0,0.0,0.0,0,0,40,0.0,0.0
19404,50,2.0,234037,1.0,9,1.0,9.0,1.0,0.0,0.0,0,0,58,0.0,0.0
19405,47,2.0,341762,1.0,9,0.0,0.0,0.0,0.0,0.0,0,0,33,0.0,0.0
19406,20,2.0,174714,1.0,9,0.0,2.0,3.0,0.0,0.0,0,0,40,0.0,0.0
19407,23,2.0,222835,0.0,13,0.0,4.0,3.0,0.0,1.0,0,0,30,0.0,0.0
19408,46,2.0,251786,13.0,2,4.0,4.0,0.0,0.0,1.0,0,0,40,5.0,0.0
19409,20,2.0,164219,1.0,9,0.0,2.0,3.0,0.0,0.0,0,0,45,0.0,0.0
19410,33,2.0,251120,0.0,13,1.0,5.0,1.0,0.0,0.0,7688,0,50,0.0,1.0
19411,30,2.0,236993,5.0,10,0.0,0.0,4.0,0.0,1.0,0,0,30,0.0,0.0
19412,43,4.0,105896,5.0,10,2.0,12.0,4.0,0.0,1.0,0,0,40,0.0,0.0
19413,23,2.0,211527,5.0,10,0.0,2.0,3.0,0.0,0.0,0,0,60,0.0,0.0
19414,34,2.0,317809,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,50,4.0,1.0
19415,25,2.0,185287,5.0,10,0.0,0.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19416,50,2.0,31014,1.0,9,1.0,3.0,2.0,0.0,1.0,0,0,40,0.0,1.0
19417,44,2.0,151985,3.0,14,1.0,1.0,2.0,0.0,1.0,0,0,24,0.0,1.0
19418,26,2.0,89389,5.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19419,35,2.0,406051,9.0,16,0.0,3.0,0.0,0.0,1.0,0,0,80,0.0,1.0
19420,48,1.0,171986,1.0,9,2.0,3.0,0.0,0.0,0.0,0,0,15,0.0,0.0
19421,26,2.0,167848,1.0,9,0.0,9.0,0.0,1.0,0.0,0,0,40,0.0,0.0
19422,41,4.0,213019,3.0,14,2.0,3.0,4.0,0.0,1.0,0,0,40,0.0,0.0
19423,25,2.0,211424,0.0,13,0.0,4.0,3.0,0.0,0.0,0,0,40,0.0,0.0
19424,33,2.0,168981,7.0,11,0.0,3.0,4.0,0.0,1.0,0,0,55,0.0,0.0
19425,24,2.0,122348,0.0,13,1.0,1.0,2.0,0.0,1.0,0,0,40,0.0,0.0
19426,31,2.0,139753,0.0,13,3.0,0.0,0.0,0.0,1.0,0,0,40,0.0,0.0
19427,24,4.0,176178,6.0,12,0.0,3.0,3.0,0.0,1.0,0,0,2,0.0,0.0
19428,41,2.0,145220,4.0,5,0.0,14.0,4.0,0.0,1.0,0,0,40,16.0,0.0
19429,38,4.0,188612,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,45,0.0,0.0
19430,19,2.0,445728,1.0,9,0.0,6.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19431,19,2.0,318002,1.0,9,0.0,0.0,3.0,0.0,0.0,0,0,40,0.0,0.0
19432,24,2.0,235722,1.0,9,0.0,4.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19433,59,5.0,367984,0.0,13,1.0,11.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19434,67,2.0,212705,3.0,14,3.0,1.0,0.0,0.0,0.0,0,0,55,0.0,1.0
19435,49,2.0,411273,12.0,6,2.0,9.0,0.0,1.0,0.0,0,0,40,0.0,0.0
19436,35,2.0,103986,7.0,11,1.0,10.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19437,44,2.0,203761,5.0,10,1.0,1.0,1.0,0.0,0.0,0,0,45,0.0,1.0
19438,58,5.0,266792,5.0,10,1.0,11.0,1.0,0.0,0.0,99999,0,40,0.0,1.0
19439,22,2.0,116800,6.0,12,0.0,12.0,3.0,0.0,0.0,0,0,60,0.0,0.0
19440,21,0.0,99199,5.0,10,0.0,1.0,3.0,0.0,0.0,0,0,10,0.0,0.0
19441,50,2.0,162327,5.0,10,1.0,2.0,1.0,0.0,0.0,0,0,50,0.0,0.0
19442,44,4.0,100479,6.0,12,1.0,3.0,1.0,0.0,0.0,0,0,48,0.0,0.0
19443,36,4.0,32587,5.0,10,1.0,0.0,1.0,3.0,0.0,0,0,40,0.0,0.0
19444,30,3.0,321990,5.0,10,1.0,0.0,1.0,0.0,0.0,7298,0,48,1.0,1.0
19445,52,2.0,108914,1.0,9,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,1.0
19446,35,1.0,61343,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,90,0.0,0.0
19447,48,4.0,81154,7.0,11,0.0,12.0,4.0,0.0,0.0,0,0,48,0.0,0.0
19448,23,2.0,162945,1.0,9,1.0,5.0,1.0,0.0,0.0,0,2377,40,0.0,0.0
19449,37,2.0,225504,3.0,14,0.0,5.0,0.0,0.0,0.0,0,0,50,0.0,0.0
19450,44,6.0,191712,3.0,14,1.0,3.0,1.0,0.0,0.0,0,2415,55,0.0,1.0
19451,44,2.0,176063,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,50,0.0,1.0
19452,36,2.0,198587,0.0,13,2.0,3.0,0.0,0.0,0.0,0,0,40,0.0,0.0
19453,26,0.0,34965,5.0,10,1.0,1.0,1.0,0.0,0.0,0,0,12,0.0,0.0
19454,31,6.0,467108,0.0,13,0.0,3.0,0.0,0.0,0.0,0,0,45,0.0,1.0
19455,23,5.0,263899,1.0,9,0.0,11.0,3.0,1.0,0.0,0,0,12,9.0,0.0
19456,29,2.0,204984,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,50,0.0,0.0
19457,53,2.0,217568,1.0,9,6.0,6.0,4.0,1.0,1.0,0,0,40,0.0,0.0
19458,52,2.0,48343,7.0,11,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19459,55,2.0,193130,1.0,9,1.0,2.0,1.0,0.0,0.0,0,1887,40,0.0,1.0
19460,31,2.0,253354,12.0,6,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19461,19,5.0,258026,1.0,9,0.0,11.0,0.0,0.0,1.0,0,0,16,0.0,0.0
19462,64,5.0,211360,1.0,9,6.0,11.0,0.0,0.0,1.0,0,0,30,0.0,0.0
19463,55,2.0,191367,1.0,9,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
19464,48,2.0,148995,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,55,0.0,1.0
19465,20,2.0,123901,1.0,9,0.0,6.0,3.0,0.0,1.0,0,0,40,0.0,0.0
19466,50,4.0,117496,1.0,9,1.0,0.0,2.0,0.0,1.0,7298,0,30,0.0,1.0
19467,45,6.0,32356,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,51,0.0,0.0
19468,17,2.0,206506,12.0,6,0.0,2.0,5.0,0.0,0.0,0,0,10,25.0,0.0
19469,38,2.0,218729,1.0,9,2.0,4.0,0.0,0.0,1.0,0,0,25,0.0,0.0
19470,43,2.0,52498,1.0,9,2.0,1.0,4.0,0.0,1.0,0,0,40,0.0,1.0
