,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,IncomeRes
6361,47,0.0,285335,3.0,10,1.0,6.0,1.0,1.0,0.0,0,0,50,0.0,1.0
6362,28,0.0,376700,7.0,13,0.0,10.0,0.0,0.0,0.0,6849,0,50,0.0,0.0
6363,33,0.0,150324,1.0,9,3.0,0.0,2.0,1.0,0.0,0,0,49,0.0,0.0
6364,62,0.0,96460,1.0,9,4.0,5.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6365,49,2.0,188141,3.0,10,2.0,3.0,3.0,1.0,1.0,0,0,60,0.0,0.0
6366,42,0.0,163985,1.0,9,4.0,12.0,2.0,1.0,0.0,0,0,27,0.0,0.0
6367,63,0.0,85420,3.0,10,1.0,10.0,1.0,1.0,0.0,5013,0,15,0.0,0.0
6368,21,0.0,416103,1.0,9,0.0,0.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6369,65,6.0,224357,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6370,28,4.0,116062,2.0,12,1.0,7.0,1.0,4.0,0.0,0,0,40,0.0,0.0
6371,51,3.0,194259,8.0,14,1.0,5.0,4.0,1.0,1.0,15024,0,55,5.0,1.0
6372,33,0.0,460408,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,40,4.0,0.0
6373,67,3.0,178878,6.0,4,1.0,1.0,1.0,1.0,0.0,0,0,12,0.0,0.0
6374,36,0.0,416745,0.0,7,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6375,19,0.0,292136,3.0,10,0.0,9.0,2.0,1.0,1.0,0,0,30,0.0,0.0
6376,60,0.0,176731,1.0,9,1.0,9.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6377,26,0.0,104097,7.0,13,0.0,8.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6378,35,0.0,203482,12.0,5,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6379,28,0.0,360224,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6380,67,0.0,23580,2.0,12,3.0,9.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6381,31,3.0,195891,1.0,9,1.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6382,49,0.0,182862,3.0,10,1.0,6.0,1.0,1.0,0.0,7688,0,40,0.0,1.0
6383,64,0.0,148956,1.0,9,1.0,5.0,1.0,1.0,0.0,0,0,30,0.0,0.0
6384,24,2.0,95862,1.0,9,0.0,3.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6385,19,2.0,48393,3.0,10,0.0,3.0,0.0,1.0,0.0,0,0,32,0.0,0.0
6386,40,0.0,132633,3.0,10,3.0,10.0,3.0,1.0,1.0,0,1741,40,0.0,0.0
6387,35,1.0,182074,1.0,9,4.0,2.0,2.0,1.0,0.0,0,0,42,0.0,0.0
6388,19,5.0,136848,3.0,10,0.0,7.0,0.0,1.0,1.0,0,0,8,0.0,0.0
6389,53,0.0,197054,3.0,10,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6390,57,5.0,243033,3.0,10,2.0,10.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6391,47,6.0,154174,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,60,0.0,1.0
6392,47,0.0,59380,3.0,10,3.0,7.0,3.0,1.0,1.0,0,0,42,0.0,0.0
6393,38,4.0,122240,1.0,9,1.0,7.0,1.0,1.0,0.0,0,0,55,0.0,1.0
6394,38,0.0,193945,1.0,9,0.0,12.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6395,35,0.0,350103,7.0,13,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6396,58,0.0,32365,3.0,10,1.0,6.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6397,56,0.0,94345,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6398,24,2.0,166437,7.0,13,0.0,3.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6399,36,0.0,149653,1.0,9,3.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
6400,57,0.0,157271,0.0,7,3.0,4.0,2.0,0.0,0.0,0,0,54,0.0,0.0
6401,60,0.0,164599,3.0,10,1.0,8.0,1.0,1.0,0.0,7298,0,40,0.0,1.0
6402,81,6.0,104443,1.0,9,2.0,10.0,2.0,1.0,1.0,0,0,40,5.0,0.0
6403,46,0.0,411595,10.0,3,2.0,0.0,3.0,1.0,1.0,0,0,40,4.0,0.0
6404,18,0.0,198368,0.0,7,0.0,4.0,0.0,1.0,0.0,594,0,10,0.0,0.0
6405,42,3.0,115932,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6406,26,0.0,158397,1.0,9,0.0,13.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6407,31,0.0,101345,7.0,13,0.0,10.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6408,26,4.0,48853,8.0,14,0.0,9.0,2.0,1.0,1.0,0,0,40,23.0,0.0
6409,39,0.0,38145,3.0,10,1.0,0.0,1.0,1.0,0.0,0,0,60,0.0,0.0
6410,31,0.0,127651,2.0,12,1.0,8.0,1.0,1.0,0.0,0,1902,38,0.0,1.0
6411,28,0.0,185896,3.0,10,0.0,13.0,2.0,4.0,0.0,0,0,47,4.0,0.0
6412,34,5.0,92531,1.0,9,3.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6413,53,0.0,195904,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,45,0.0,0.0
6414,41,5.0,153095,1.0,9,0.0,6.0,2.0,1.0,0.0,0,0,50,0.0,0.0
6415,34,3.0,581025,12.0,5,0.0,4.0,0.0,0.0,0.0,0,0,38,0.0,0.0
6416,61,1.0,202384,7.0,13,1.0,5.0,4.0,1.0,1.0,0,0,30,0.0,0.0
6417,46,1.0,122177,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,60,0.0,0.0
6418,34,0.0,405713,3.0,10,3.0,0.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6419,67,0.0,212185,1.0,9,1.0,4.0,1.0,1.0,0.0,0,0,10,0.0,0.0
6420,36,0.0,266347,1.0,9,0.0,6.0,2.0,1.0,0.0,0,0,43,0.0,0.0
6421,31,0.0,49469,5.0,15,0.0,5.0,2.0,1.0,0.0,0,0,50,0.0,0.0
6422,35,3.0,210830,1.0,9,0.0,4.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6423,37,1.0,188612,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
6424,27,0.0,104017,3.0,10,1.0,7.0,4.0,1.0,1.0,0,1902,30,0.0,1.0
6425,23,0.0,154785,3.0,10,0.0,7.0,5.0,2.0,1.0,0,0,40,0.0,0.0
6426,20,0.0,39477,3.0,10,0.0,10.0,0.0,1.0,1.0,0,0,20,0.0,0.0
6427,72,0.0,99554,6.0,4,1.0,13.0,4.0,1.0,1.0,0,0,10,20.0,0.0
6428,61,0.0,255978,1.0,9,2.0,10.0,2.0,1.0,0.0,0,0,50,0.0,0.0
6429,41,1.0,98823,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6430,45,4.0,109598,1.0,9,0.0,4.0,2.0,0.0,1.0,0,0,40,0.0,0.0
6431,24,0.0,266971,7.0,13,0.0,10.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6432,22,2.0,334593,3.0,10,0.0,3.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6433,20,2.0,41035,1.0,9,0.0,3.0,0.0,1.0,0.0,0,0,60,0.0,0.0
6434,35,5.0,238591,3.0,10,4.0,12.0,2.0,0.0,0.0,0,0,40,0.0,0.0
6435,44,1.0,117012,8.0,14,1.0,5.0,4.0,1.0,1.0,0,1887,40,0.0,1.0
6436,30,0.0,192002,3.0,10,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6437,64,0.0,137135,1.0,9,1.0,0.0,1.0,1.0,0.0,0,0,48,0.0,0.0
6438,69,0.0,150600,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,35,0.0,0.0
6439,70,0.0,117464,1.0,9,1.0,4.0,1.0,1.0,0.0,0,0,16,0.0,0.0
6440,42,3.0,111971,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,45,0.0,0.0
6441,22,0.0,290044,7.0,13,0.0,4.0,2.0,1.0,1.0,0,0,35,26.0,0.0
6442,17,0.0,197186,4.0,6,0.0,10.0,0.0,1.0,1.0,0,0,24,0.0,0.0
6443,51,3.0,61127,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,50,0.0,1.0
6444,30,0.0,236379,0.0,7,0.0,12.0,3.0,1.0,0.0,0,0,30,0.0,0.0
6445,31,0.0,207100,7.0,13,0.0,8.0,0.0,0.0,1.0,0,0,40,0.0,0.0
6446,50,6.0,288630,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
6447,30,0.0,203181,11.0,11,0.0,8.0,0.0,1.0,0.0,0,0,36,0.0,0.0
6448,43,0.0,146770,1.0,9,5.0,7.0,3.0,1.0,1.0,0,0,40,0.0,0.0
6449,22,0.0,191789,7.0,13,0.0,7.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6450,32,0.0,453983,1.0,9,1.0,13.0,1.0,1.0,0.0,0,0,44,0.0,0.0
6451,32,3.0,106014,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,50,0.0,0.0
6452,37,0.0,218955,1.0,9,0.0,1.0,0.0,1.0,0.0,0,0,35,0.0,0.0
6453,62,0.0,115771,11.0,11,2.0,10.0,3.0,1.0,1.0,0,0,33,0.0,0.0
6454,36,0.0,305379,7.0,13,3.0,5.0,2.0,1.0,0.0,0,0,50,0.0,1.0
6455,29,0.0,53063,7.0,13,0.0,5.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6456,19,0.0,139466,3.0,10,0.0,10.0,0.0,1.0,1.0,0,0,25,0.0,0.0
6457,64,5.0,152537,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,45,0.0,0.0
6458,32,0.0,400535,3.0,10,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6459,30,0.0,330802,1.0,9,0.0,7.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6460,24,0.0,117789,7.0,13,0.0,5.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6461,20,0.0,330836,0.0,7,0.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6462,33,0.0,323985,7.0,13,1.0,7.0,4.0,1.0,1.0,0,0,5,0.0,1.0
6463,50,1.0,282701,1.0,9,1.0,0.0,1.0,1.0,0.0,4386,0,48,0.0,1.0
6464,45,0.0,180695,8.0,14,0.0,8.0,2.0,1.0,1.0,0,1408,40,0.0,0.0
6465,38,0.0,314007,3.0,10,1.0,12.0,1.0,1.0,0.0,5178,0,40,0.0,1.0
6466,51,7.0,124963,2.0,12,1.0,10.0,1.0,1.0,0.0,0,0,45,0.0,0.0
6467,47,0.0,380922,8.0,14,1.0,8.0,1.0,1.0,0.0,15024,0,50,0.0,1.0
6468,53,1.0,222381,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6469,33,3.0,656488,11.0,11,3.0,9.0,3.0,0.0,0.0,0,0,50,0.0,0.0
6470,38,0.0,98776,3.0,10,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6471,47,0.0,143050,8.0,14,3.0,8.0,2.0,1.0,1.0,0,0,50,0.0,0.0
6472,17,0.0,118792,0.0,7,0.0,10.0,5.0,1.0,1.0,0,0,24,0.0,0.0
6473,21,0.0,154964,1.0,9,3.0,0.0,5.0,0.0,1.0,0,0,40,0.0,0.0
6474,41,0.0,163847,7.0,13,1.0,1.0,1.0,1.0,0.0,0,0,45,0.0,1.0
6475,28,0.0,282398,3.0,10,3.0,6.0,2.0,1.0,0.0,0,0,35,0.0,0.0
6476,47,0.0,78954,0.0,7,3.0,10.0,3.0,1.0,1.0,0,0,28,0.0,0.0
6477,38,3.0,203988,9.0,16,1.0,5.0,1.0,1.0,0.0,99999,0,55,0.0,1.0
6478,54,0.0,111130,3.0,10,1.0,5.0,1.0,2.0,0.0,0,0,50,0.0,1.0
6479,45,0.0,149388,3.0,10,1.0,6.0,1.0,1.0,0.0,0,0,48,0.0,1.0
6480,45,0.0,39464,1.0,9,3.0,7.0,3.0,1.0,1.0,0,0,40,0.0,0.0
6481,29,1.0,94064,8.0,14,1.0,5.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6482,44,5.0,342510,9.0,16,1.0,5.0,4.0,1.0,1.0,7688,0,40,0.0,1.0
6483,66,3.0,163726,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,10,0.0,0.0
6484,35,0.0,194496,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,55,0.0,0.0
6485,66,3.0,298045,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,30,0.0,0.0
6486,24,0.0,42100,3.0,10,0.0,7.0,3.0,1.0,1.0,0,0,20,0.0,0.0
6487,30,0.0,77143,3.0,10,0.0,7.0,2.0,0.0,0.0,0,0,25,0.0,0.0
6488,38,0.0,233197,3.0,10,3.0,7.0,2.0,0.0,0.0,0,0,40,0.0,0.0
6489,17,0.0,295120,0.0,7,0.0,7.0,0.0,1.0,0.0,0,0,20,0.0,0.0
6490,20,0.0,85021,1.0,9,0.0,4.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6491,54,2.0,191659,10.0,3,1.0,3.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6492,45,3.0,244194,2.0,12,1.0,10.0,1.0,1.0,0.0,5178,0,40,0.0,1.0
6493,32,1.0,287229,3.0,10,3.0,4.0,2.0,1.0,1.0,0,0,30,17.0,0.0
6494,18,0.0,324046,4.0,6,0.0,4.0,0.0,1.0,1.0,0,0,12,0.0,0.0
6495,33,5.0,65018,8.0,14,1.0,5.0,1.0,2.0,0.0,0,0,20,28.0,0.0
6496,37,0.0,421633,11.0,11,3.0,13.0,3.0,0.0,1.0,0,0,40,0.0,0.0
6497,28,0.0,93235,3.0,10,0.0,10.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6498,60,1.0,227232,1.0,9,2.0,8.0,3.0,1.0,1.0,0,0,40,0.0,0.0
6499,30,2.0,121775,11.0,11,0.0,3.0,2.0,1.0,0.0,0,0,30,0.0,0.0
6500,36,0.0,65382,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6501,19,0.0,179422,1.0,9,0.0,4.0,2.0,1.0,1.0,0,0,35,0.0,0.0
6502,53,4.0,276868,3.0,10,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6503,57,0.0,87317,4.0,6,2.0,7.0,2.0,1.0,1.0,0,0,8,0.0,0.0
6504,32,0.0,108247,3.0,10,1.0,6.0,1.0,1.0,0.0,3103,0,40,0.0,1.0
6505,32,0.0,197505,1.0,9,0.0,7.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6506,35,3.0,127493,4.0,6,1.0,4.0,4.0,1.0,1.0,0,0,2,0.0,0.0
6507,51,0.0,75640,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6508,38,2.0,320811,3.0,10,1.0,3.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6509,46,1.0,247053,8.0,14,1.0,5.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6510,31,0.0,119735,12.0,5,0.0,0.0,3.0,1.0,0.0,0,0,40,4.0,0.0
6511,29,0.0,157950,3.0,10,1.0,7.0,4.0,1.0,1.0,0,0,40,0.0,1.0
6512,40,0.0,113732,1.0,9,3.0,13.0,3.0,0.0,1.0,0,0,40,0.0,0.0
6513,52,6.0,224763,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,50,23.0,0.0
6514,42,3.0,40024,3.0,10,1.0,1.0,1.0,1.0,0.0,0,0,66,0.0,0.0
6515,42,3.0,296594,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
6516,43,4.0,53956,1.0,9,1.0,7.0,1.0,1.0,0.0,0,0,55,0.0,1.0
6517,38,6.0,71009,7.0,13,1.0,8.0,4.0,2.0,1.0,7298,0,40,5.0,1.0
6518,34,0.0,191834,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6519,27,0.0,107236,8.0,14,0.0,5.0,2.0,1.0,0.0,0,0,50,0.0,0.0
6520,47,0.0,231284,1.0,9,0.0,1.0,2.0,3.0,0.0,0,0,40,13.0,0.0
6521,31,5.0,203488,3.0,10,0.0,13.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6522,20,0.0,41721,3.0,10,0.0,0.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6523,48,0.0,205100,7.0,13,1.0,10.0,1.0,1.0,0.0,99999,0,80,0.0,1.0
6524,57,0.0,75673,3.0,10,2.0,7.0,3.0,2.0,1.0,0,0,40,0.0,0.0
6525,28,2.0,105598,0.0,7,0.0,3.0,2.0,1.0,0.0,0,1762,40,40.0,0.0
6526,63,3.0,177832,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,80,0.0,0.0
6527,24,0.0,478457,0.0,7,0.0,5.0,2.0,0.0,1.0,0,0,30,0.0,0.0
6528,28,1.0,194759,3.0,10,0.0,10.0,2.0,1.0,0.0,0,1669,90,0.0,0.0
6529,64,3.0,30310,6.0,4,1.0,1.0,1.0,1.0,0.0,0,0,60,0.0,0.0
6530,29,0.0,130010,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6531,23,0.0,170302,1.0,9,2.0,8.0,3.0,1.0,0.0,0,0,38,0.0,0.0
6532,46,0.0,120080,7.0,13,1.0,7.0,4.0,1.0,1.0,0,0,40,0.0,1.0
6533,77,0.0,183781,1.0,9,2.0,6.0,3.0,1.0,1.0,0,0,5,0.0,0.0
6534,31,0.0,422836,10.0,3,1.0,6.0,1.0,1.0,0.0,0,0,40,12.0,0.0
6535,46,0.0,266860,2.0,12,1.0,8.0,1.0,1.0,0.0,0,0,60,0.0,1.0
6536,25,0.0,393456,1.0,9,0.0,0.0,3.0,0.0,1.0,0,0,40,0.0,0.0
6537,20,5.0,318382,1.0,9,0.0,7.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6538,35,0.0,354520,7.0,13,0.0,8.0,2.0,1.0,1.0,0,0,50,0.0,1.0
6539,47,0.0,123425,1.0,9,0.0,8.0,0.0,1.0,0.0,0,0,41,0.0,0.0
6540,52,0.0,123989,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6541,31,0.0,175778,7.0,13,0.0,5.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6542,28,5.0,73928,7.0,13,0.0,7.0,0.0,2.0,1.0,0,0,40,0.0,1.0
6543,31,0.0,33731,1.0,9,1.0,8.0,1.0,1.0,0.0,7688,0,40,0.0,1.0
6544,41,0.0,557349,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6545,23,0.0,255252,3.0,10,0.0,7.0,2.0,1.0,0.0,0,0,30,0.0,0.0
6546,40,0.0,219164,8.0,14,1.0,5.0,1.0,0.0,0.0,5178,0,40,0.0,1.0
6547,21,1.0,129050,3.0,10,0.0,5.0,0.0,1.0,1.0,0,0,35,0.0,0.0
6548,61,0.0,111797,11.0,11,3.0,7.0,2.0,0.0,1.0,0,0,32,0.0,0.0
6549,34,0.0,192900,3.0,10,0.0,9.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6550,44,0.0,56651,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6551,26,0.0,51961,3.0,10,0.0,2.0,2.0,0.0,0.0,0,0,55,9.0,0.0
6552,37,0.0,141584,2.0,12,1.0,4.0,1.0,1.0,0.0,0,0,47,0.0,0.0
6553,18,0.0,421350,0.0,7,0.0,13.0,0.0,1.0,0.0,0,0,20,0.0,0.0
6554,52,0.0,24740,1.0,9,1.0,12.0,1.0,1.0,0.0,0,1740,55,0.0,0.0
6555,31,1.0,498267,1.0,9,4.0,4.0,0.0,0.0,0.0,0,0,40,0.0,0.0
6556,21,0.0,117583,1.0,9,0.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6557,22,0.0,191455,3.0,10,1.0,9.0,4.0,3.0,1.0,0,0,15,0.0,0.0
6558,22,0.0,135716,1.0,9,1.0,13.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6559,40,0.0,27766,8.0,14,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6560,41,0.0,323919,6.0,4,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6561,73,1.0,114561,10.0,3,2.0,4.0,5.0,2.0,1.0,0,0,25,9.0,0.0
6562,17,0.0,216137,12.0,5,0.0,10.0,0.0,1.0,1.0,0,0,15,0.0,0.0
6563,49,0.0,165539,1.0,9,2.0,8.0,2.0,0.0,1.0,0,0,35,0.0,0.0
6564,42,0.0,32016,11.0,11,1.0,9.0,1.0,1.0,0.0,7298,0,40,0.0,1.0
6565,35,0.0,89040,1.0,9,1.0,13.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6566,45,0.0,264514,7.0,13,3.0,7.0,2.0,2.0,1.0,0,0,40,9.0,0.0
6567,50,0.0,24790,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6568,38,0.0,181139,7.0,13,0.0,10.0,2.0,1.0,1.0,0,0,42,0.0,0.0
6569,18,0.0,168514,4.0,6,0.0,10.0,3.0,1.0,1.0,0,0,25,0.0,0.0
6570,17,0.0,354493,0.0,7,0.0,10.0,0.0,1.0,0.0,0,0,6,0.0,0.0
6571,33,0.0,206707,1.0,9,3.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6572,43,0.0,230684,1.0,9,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,1.0
6573,43,1.0,192381,7.0,13,0.0,4.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6574,37,0.0,397752,1.0,9,5.0,1.0,5.0,1.0,0.0,0,0,12,4.0,0.0
6575,52,5.0,120173,6.0,4,1.0,4.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6576,22,0.0,228394,1.0,9,0.0,4.0,2.0,1.0,1.0,0,0,50,0.0,0.0
6577,83,0.0,186112,3.0,10,0.0,8.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6578,21,0.0,272237,3.0,10,0.0,4.0,0.0,1.0,0.0,0,0,35,0.0,0.0
6579,45,4.0,169711,2.0,12,1.0,2.0,1.0,1.0,0.0,15024,0,72,0.0,1.0
6580,40,3.0,172560,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6581,61,0.0,213700,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,32,0.0,1.0
6582,23,0.0,181820,7.0,13,0.0,7.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6583,19,0.0,120361,1.0,9,0.0,13.0,0.0,0.0,0.0,0,0,40,0.0,0.0
6584,47,1.0,169324,8.0,14,1.0,5.0,4.0,0.0,1.0,4386,0,35,0.0,1.0
6585,32,0.0,262092,7.0,13,1.0,5.0,1.0,1.0,0.0,7298,0,50,0.0,1.0
6586,24,0.0,143436,7.0,13,0.0,5.0,0.0,3.0,1.0,0,0,10,5.0,0.0
6587,43,0.0,147099,7.0,13,1.0,5.0,4.0,1.0,1.0,0,0,30,0.0,1.0
6588,55,0.0,138594,9.0,16,1.0,5.0,1.0,1.0,0.0,0,0,56,0.0,1.0
6589,58,3.0,100606,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6590,25,0.0,350850,6.0,4,1.0,1.0,1.0,1.0,0.0,0,0,50,0.0,1.0
6591,23,0.0,66432,3.0,10,4.0,10.0,3.0,0.0,1.0,0,0,35,0.0,0.0
6592,44,1.0,229148,3.0,10,1.0,13.0,1.0,0.0,0.0,0,0,40,0.0,0.0
6593,20,0.0,236601,3.0,10,0.0,10.0,2.0,1.0,0.0,0,0,20,0.0,0.0
6594,46,0.0,144844,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,42,0.0,0.0
6595,19,0.0,366088,12.0,5,0.0,0.0,0.0,1.0,0.0,0,0,40,0.0,0.0
6596,37,0.0,162164,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6597,22,0.0,442478,3.0,10,0.0,10.0,0.0,1.0,0.0,0,0,20,0.0,0.0
6598,25,0.0,181814,0.0,7,1.0,7.0,0.0,1.0,1.0,0,0,40,0.0,0.0
6599,49,0.0,175109,1.0,9,1.0,7.0,1.0,1.0,0.0,5178,0,40,0.0,1.0
6600,34,6.0,152109,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
6601,47,0.0,246891,7.0,13,1.0,10.0,1.0,1.0,0.0,15024,0,45,0.0,1.0
6602,30,0.0,164802,7.0,13,0.0,8.0,2.0,3.0,1.0,8614,0,40,18.0,1.0
6603,21,0.0,57711,1.0,9,0.0,11.0,2.0,1.0,1.0,0,0,40,0.0,0.0
6604,22,1.0,117789,3.0,10,0.0,5.0,2.0,1.0,1.0,0,0,20,0.0,0.0
6605,67,0.0,120900,6.0,4,2.0,4.0,2.0,1.0,1.0,0,0,12,0.0,0.0
6606,28,0.0,114673,8.0,14,0.0,5.0,3.0,4.0,1.0,0,0,40,0.0,0.0
6607,45,0.0,78529,1.0,9,3.0,0.0,2.0,1.0,0.0,0,0,50,0.0,0.0
6608,46,0.0,282165,1.0,9,3.0,7.0,3.0,0.0,1.0,0,0,40,0.0,0.0
6609,48,0.0,149337,3.0,10,3.0,0.0,2.0,1.0,0.0,0,0,40,0.0,1.0
6610,56,0.0,250517,11.0,11,1.0,6.0,1.0,1.0,0.0,0,0,45,0.0,0.0
6611,65,2.0,76131,1.0,9,0.0,3.0,3.0,2.0,1.0,0,0,40,0.0,0.0
6612,40,0.0,352971,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,60,0.0,1.0
6613,20,2.0,243981,1.0,9,0.0,3.0,0.0,0.0,1.0,0,0,40,0.0,0.0
6614,55,2.0,421228,8.0,14,1.0,3.0,4.0,1.0,1.0,0,0,40,0.0,1.0
6615,56,0.0,94156,1.0,9,1.0,7.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6616,35,0.0,306868,3.0,10,0.0,10.0,2.0,1.0,0.0,0,0,65,0.0,0.0
6617,43,0.0,187164,1.0,9,1.0,12.0,1.0,1.0,0.0,0,0,50,0.0,0.0
6618,32,0.0,179415,4.0,6,1.0,13.0,5.0,1.0,0.0,0,0,40,0.0,0.0
6619,64,0.0,45776,1.0,9,3.0,4.0,2.0,1.0,1.0,0,1762,79,0.0,0.0
6620,62,0.0,256723,3.0,10,3.0,1.0,2.0,1.0,0.0,0,0,40,0.0,0.0
6621,53,0.0,31909,11.0,11,1.0,7.0,1.0,1.0,0.0,0,0,45,0.0,1.0
6622,68,0.0,90526,13.0,8,1.0,1.0,1.0,1.0,0.0,0,0,35,0.0,0.0
6623,35,2.0,127306,3.0,10,3.0,3.0,3.0,1.0,1.0,0,0,40,0.0,0.0
6624,24,0.0,179423,7.0,13,0.0,5.0,5.0,1.0,1.0,0,0,40,0.0,0.0
6625,39,0.0,140169,4.0,6,4.0,4.0,3.0,1.0,1.0,0,0,40,4.0,0.0
6626,29,0.0,37359,7.0,13,1.0,0.0,1.0,1.0,0.0,7298,0,40,0.0,1.0
6627,24,0.0,125813,1.0,9,1.0,8.0,4.0,4.0,1.0,0,0,45,0.0,0.0
